,informant,start,end,filename,corpus,text,gender,age
04072022_TNG1957_Melikhovskaya-4182693-4183173,Interviewer1,4182.693,4183.173,audio_files/04072022_TNG1957_Melikhovskaya-4182693-4183173.wav,standart,Угу. ,,
04072022_TNG1957_Melikhovskaya-4189160-4190686,Interviewer1,4189.16,4190.686,audio_files/04072022_TNG1957_Melikhovskaya-4189160-4190686.wav,standart,А платье Вы как шили? ,,
04072022_TNG1957_Melikhovskaya-4191819-4195766,TNG1957,4191.819,4195.766,audio_files/04072022_TNG1957_Melikhovskaya-4191819-4195766.wav,don_rnd,"Ну, мне лично, мне лично платье шила соседка, она швея была. ",,
04072022_TNG1957_Melikhovskaya-4196606-4197706,TNG1957,4196.606,4197.706,audio_files/04072022_TNG1957_Melikhovskaya-4196606-4197706.wav,don_rnd,Купили материал. ,,
04072022_TNG1957_Melikhovskaya-4199173-4200953,TNG1957,4199.173,4200.953,audio_files/04072022_TNG1957_Melikhovskaya-4199173-4200953.wav,don_rnd,"Ну вот, и она сшила платье. ",,
04072022_TNG1957_Melikhovskaya-4201073-4201686,Interviewer1,4201.073,4201.686,audio_files/04072022_TNG1957_Melikhovskaya-4201073-4201686.wav,standart,Угу. ,,
04072022_TNG1957_Melikhovskaya-4203646-4206133,Interviewer1,4203.646,4206.133,audio_files/04072022_TNG1957_Melikhovskaya-4203646-4206133.wav,standart,А Вы как-то по-определенному играли или? ,,
04072022_TNG1957_Melikhovskaya-4207073-4210439,TNG1957,4207.073,4210.439,audio_files/04072022_TNG1957_Melikhovskaya-4207073-4210439.wav,don_rnd,"Ну, материал каждый, как говорится, выбирал сам. ",,
04072022_TNG1957_Melikhovskaya-4210453-4211666,Interviewer1,4210.453,4211.666,audio_files/04072022_TNG1957_Melikhovskaya-4210453-4211666.wav,standart,"Угу, а фасон там? ",,
04072022_TNG1957_Melikhovskaya-4211802-4215785,TNG1957,4211.802,4215.785,audio_files/04072022_TNG1957_Melikhovskaya-4211802-4215785.wav,don_rnd,"Я даже не помню, я покупала или мама. ",,
04072022_TNG1957_Melikhovskaya-4215790-4216316,Interviewer1,4215.79,4216.316,audio_files/04072022_TNG1957_Melikhovskaya-4215790-4216316.wav,standart,Угу. ,,
04072022_TNG1957_Melikhovskaya-4217250-4219583,TNG1957,4217.25,4219.583,audio_files/04072022_TNG1957_Melikhovskaya-4217250-4219583.wav,don_rnd,"Даже вот столько времени прошло, что. ",,
04072022_TNG1957_Melikhovskaya-4220733-4222253,Interviewer1,4220.733,4222.253,audio_files/04072022_TNG1957_Melikhovskaya-4220733-4222253.wav,standart,"Но оно обязательно белое, да? ",,
04072022_TNG1957_Melikhovskaya-4222296-4222750,TNG1957,4222.296,4222.75,audio_files/04072022_TNG1957_Melikhovskaya-4222296-4222750.wav,don_rnd,Да. ,,
04072022_TNG1957_Melikhovskaya-4222913-4223440,Interviewer1,4222.913,4223.44,audio_files/04072022_TNG1957_Melikhovskaya-4222913-4223440.wav,standart,Угу. ,,
04072022_TNG1957_Melikhovskaya-4223799-4226066,TNG1957,4223.799,4226.066,audio_files/04072022_TNG1957_Melikhovskaya-4223799-4226066.wav,don_rnd,Платье у невесты обязательно было белым. ,,
04072022_TNG1957_Melikhovskaya-4226069-4228355,TNG1957,4226.069,4228.355,audio_files/04072022_TNG1957_Melikhovskaya-4226069-4228355.wav,don_rnd,У нас же и сейчас большинство белое. ,,
04072022_TNG1957_Melikhovskaya-4227855-4228389,Interviewer1,4227.855,4228.389,audio_files/04072022_TNG1957_Melikhovskaya-4227855-4228389.wav,standart,Ну да. ,,
04072022_TNG1957_Melikhovskaya-4228612-4229539,TNG1957,4228.612,4229.539,audio_files/04072022_TNG1957_Melikhovskaya-4228612-4229539.wav,don_rnd,Редко кто. ,,
04072022_TNG1957_Melikhovskaya-4230692-4231598,Interviewer1,4230.692,4231.598,audio_files/04072022_TNG1957_Melikhovskaya-4230692-4231598.wav,standart,"Да, любят. ",,
04072022_TNG1957_Melikhovskaya-4231548-4232395,TNG1957,4231.548,4232.395,audio_files/04072022_TNG1957_Melikhovskaya-4231548-4232395.wav,don_rnd,"Так, девочки. ",,
04072022_TNG1957_Melikhovskaya-4232859-4238049,TNG1957,4232.859,4238.049,audio_files/04072022_TNG1957_Melikhovskaya-4232859-4238049.wav,don_rnd,"Просила Алла Владимировна, чтобы мы сфотографировались, несколько фотографий сделали,
         чтоб ей отослали. ",,
04072022_TNG1957_Melikhovskaya-4237699-4239473,Interviewer1,4237.699,4239.473,audio_files/04072022_TNG1957_Melikhovskaya-4237699-4239473.wav,standart,"Конечно, мы сделаем. ",,
04072022_TNG1957_Melikhovskaya-4237776-4238423,Interviewer2,4237.776,4238.423,audio_files/04072022_TNG1957_Melikhovskaya-4237776-4238423.wav,standart,Хорошо. ,,
04072022_TNG1957_Melikhovskaya-4240913-4242847,TNG1957,4240.913,4242.847,audio_files/04072022_TNG1957_Melikhovskaya-4240913-4242847.wav,don_rnd,Мы вот по парадным местам. ,,
04072022_TNG1957_Melikhovskaya-4243463-4245577,TNG1957,4243.463,4245.577,audio_files/04072022_TNG1957_Melikhovskaya-4243463-4245577.wav,don_rnd,Это я на эксклюзивном этом. ,,
04072022_TNG1957_Melikhovskaya-4247326-4248579,Interviewer1,4247.326,4248.579,audio_files/04072022_TNG1957_Melikhovskaya-4247326-4248579.wav,standart,"У-у, классно! ",,
04072022_TNG1957_Melikhovskaya-4248115-4250075,TNG1957,4248.115,4250.075,audio_files/04072022_TNG1957_Melikhovskaya-4248115-4250075.wav,don_rnd,Аренда микрофонов. ,,
04072022_TNG1957_Melikhovskaya-4250099-4253973,Interviewer1,4250.099,4253.973,audio_files/04072022_TNG1957_Melikhovskaya-4250099-4253973.wav,standart,"А вот, вот это вот когда невесту отпевают, как это называется? ",,
04072022_TNG1957_Melikhovskaya-4255666-4258733,TNG1957,4255.666,4258.733,audio_files/04072022_TNG1957_Melikhovskaya-4255666-4258733.wav,don_rnd,"Ну как вам сказать, просто, ну как, поют для невесты песни. ",,
04072022_TNG1957_Melikhovskaya-4259082-4261422,TNG1957,4259.082,4261.422,audio_files/04072022_TNG1957_Melikhovskaya-4259082-4261422.wav,don_rnd,Ну даже не называется это. ,,
04072022_TNG1957_Melikhovskaya-4262356-4265409,TNG1957,4262.356,4265.409,audio_files/04072022_TNG1957_Melikhovskaya-4262356-4265409.wav,don_rnd,"То, что когда продают, это выкуп называется. ",,
04072022_TNG1957_Melikhovskaya-4265379-4265899,Interviewer1,4265.379,4265.899,audio_files/04072022_TNG1957_Melikhovskaya-4265379-4265899.wav,standart,Ага. ,,
04072022_TNG1957_Melikhovskaya-4266573-4267966,Interviewer1,4266.573,4267.966,audio_files/04072022_TNG1957_Melikhovskaya-4266573-4267966.wav,standart,Просто песня для невесты? ,,
04072022_TNG1957_Melikhovskaya-4267852-4269065,TNG1957,4267.852,4269.065,audio_files/04072022_TNG1957_Melikhovskaya-4267852-4269065.wav,don_rnd,Да-да-да-да. ,,
04072022_TNG1957_Melikhovskaya-4268406-4269039,Interviewer1,4268.406,4269.039,audio_files/04072022_TNG1957_Melikhovskaya-4268406-4269039.wav,standart,Угу. ,,
04072022_TNG1957_Melikhovskaya-4269395-4272241,Interviewer1,4269.395,4272.241,audio_files/04072022_TNG1957_Melikhovskaya-4269395-4272241.wav,standart,А вот невеста может посетить дом жениха до ,,
04072022_TNG1957_Melikhovskaya-4273066-4275366,Interviewer1,4273.066,4275.366,audio_files/04072022_TNG1957_Melikhovskaya-4273066-4275366.wav,standart,"этого, до свадьбы? ",,
04072022_TNG1957_Melikhovskaya-4274519-4276586,TNG1957,4274.519,4276.586,audio_files/04072022_TNG1957_Melikhovskaya-4274519-4276586.wav,don_rnd,"Ну вообще, вообще по нашим обычаям ",,
04072022_TNG1957_Melikhovskaya-4276982-4279249,TNG1957,4276.982,4279.249,audio_files/04072022_TNG1957_Melikhovskaya-4276982-4279249.wav,don_rnd,"вернее как, по старым обычаям нет. ",,
04072022_TNG1957_Melikhovskaya-4279332-4280798,TNG1957,4279.332,4280.798,audio_files/04072022_TNG1957_Melikhovskaya-4279332-4280798.wav,don_rnd,Невеста не имела права. ,,
04072022_TNG1957_Melikhovskaya-4281102-4283728,TNG1957,4281.102,4283.728,audio_files/04072022_TNG1957_Melikhovskaya-4281102-4283728.wav,don_rnd,"До этого, потому что раньше ж как. ",,
04072022_TNG1957_Melikhovskaya-4283906-4286199,TNG1957,4283.906,4286.199,audio_files/04072022_TNG1957_Melikhovskaya-4283906-4286199.wav,don_rnd,После свадьбы же еще была первая брачная ночь. ,,
04072022_TNG1957_Melikhovskaya-4285859-4286479,Interviewer1,4285.859,4286.479,audio_files/04072022_TNG1957_Melikhovskaya-4285859-4286479.wav,standart,Угу. ,,
04072022_TNG1957_Melikhovskaya-4286489-4289040,TNG1957,4286.489,4289.04,audio_files/04072022_TNG1957_Melikhovskaya-4286489-4289040.wav,don_rnd,"Это сейчас же все крутые, все грамотные. ",,
04072022_TNG1957_Melikhovskaya-4290119-4294906,Interviewer1,4290.119,4294.906,audio_files/04072022_TNG1957_Melikhovskaya-4290119-4294906.wav,standart,"А вот что-то с первой брачной ночью связано, может быть, как-то потом показывалось
         все это? ",,
04072022_TNG1957_Melikhovskaya-4294913-4297053,Interviewer1,4294.913,4297.053,audio_files/04072022_TNG1957_Melikhovskaya-4294913-4297053.wav,standart,"Честность невесты, что-то такое. ",,
04072022_TNG1957_Melikhovskaya-4296813-4297719,TNG1957,4296.813,4297.719,audio_files/04072022_TNG1957_Melikhovskaya-4296813-4297719.wav,don_rnd,"Знаете, что? ",,
04072022_TNG1957_Melikhovskaya-4297719-4300986,TNG1957,4297.719,4300.986,audio_files/04072022_TNG1957_Melikhovskaya-4297719-4300986.wav,don_rnd,"Вот я, я даже такого не знаю, если честно признаться. ",,
04072022_TNG1957_Melikhovskaya-4300759-4302099,Interviewer1,4300.759,4302.099,audio_files/04072022_TNG1957_Melikhovskaya-4300759-4302099.wav,standart,Никак не контролировали? ,,
04072022_TNG1957_Melikhovskaya-4302679-4305679,TNG1957,4302.679,4305.679,audio_files/04072022_TNG1957_Melikhovskaya-4302679-4305679.wav,don_rnd,"Ну, может, что-то там и контролировал. ",,
04072022_TNG1957_Melikhovskaya-4305769-4306669,TNG1957,4305.769,4306.669,audio_files/04072022_TNG1957_Melikhovskaya-4305769-4306669.wav,don_rnd,Кто это самое. ,,
04072022_TNG1957_Melikhovskaya-4308453-4311646,Interviewer1,4308.453,4311.646,audio_files/04072022_TNG1957_Melikhovskaya-4308453-4311646.wav,standart,"Нет, не их, а вообще девушку саму, там, гуляет, не гуляет. ",,
04072022_TNG1957_Melikhovskaya-4315840-4321713,TNG1957,4315.84,4321.713,audio_files/04072022_TNG1957_Melikhovskaya-4315840-4321713.wav,don_rnd,"В старые времена, в старые времена им некогда было, это редкость была, что кто-то
         был гулящий. ",,
04072022_TNG1957_Melikhovskaya-4319446-4320339,Interviewer1,4319.446,4320.339,audio_files/04072022_TNG1957_Melikhovskaya-4319446-4320339.wav,standart,Угу. ,,
04072022_TNG1957_Melikhovskaya-4322022-4323649,TNG1957,4322.022,4323.649,audio_files/04072022_TNG1957_Melikhovskaya-4322022-4323649.wav,don_rnd,"Понимаете как, а ",,
04072022_TNG1957_Melikhovskaya-4325038-4325912,TNG1957,4325.038,4325.912,audio_files/04072022_TNG1957_Melikhovskaya-4325038-4325912.wav,don_rnd,это сейчас. ,,
04072022_TNG1957_Melikhovskaya-4326379-4329519,TNG1957,4326.379,4329.519,audio_files/04072022_TNG1957_Melikhovskaya-4326379-4329519.wav,don_rnd,"все друг за другом следят, много знают, все один хрен сходятся. ",,
04072022_TNG1957_Melikhovskaya-4329700-4330900,TNG1957,4329.7,4330.9,audio_files/04072022_TNG1957_Melikhovskaya-4329700-4330900.wav,don_rnd,Я вот приведу пример. ,,
04072022_TNG1957_Melikhovskaya-4332186-4333186,TNG1957,4332.186,4333.186,audio_files/04072022_TNG1957_Melikhovskaya-4332186-4333186.wav,don_rnd,Училась в школе. ,,
04072022_TNG1957_Melikhovskaya-4333389-4335503,TNG1957,4333.389,4335.503,audio_files/04072022_TNG1957_Melikhovskaya-4333389-4335503.wav,don_rnd,"У нас, ну, с параллельного класса девчонка. ",,
04072022_TNG1957_Melikhovskaya-4335659-4340633,TNG1957,4335.659,4340.633,audio_files/04072022_TNG1957_Melikhovskaya-4335659-4340633.wav,don_rnd,"Она гуляла там, это самое. ",,
04072022_TNG1957_Melikhovskaya-4341880-4343526,TNG1957,4341.88,4343.526,audio_files/04072022_TNG1957_Melikhovskaya-4341880-4343526.wav,don_rnd,"Все, вышла замуж. ",,
04072022_TNG1957_Melikhovskaya-4344593-4347546,TNG1957,4344.593,4347.546,audio_files/04072022_TNG1957_Melikhovskaya-4344593-4347546.wav,don_rnd,"Вот здесь вот вот садик, они с этой стороны, шикарный дом. ",,
04072022_TNG1957_Melikhovskaya-4347772-4349626,TNG1957,4347.772,4349.626,audio_files/04072022_TNG1957_Melikhovskaya-4347772-4349626.wav,don_rnd,Живет как у бога за пазухой. ,,
04072022_TNG1957_Melikhovskaya-4349969-4351396,TNG1957,4349.969,4351.396,audio_files/04072022_TNG1957_Melikhovskaya-4349969-4351396.wav,don_rnd,"А те, которые, у меня дочка. ",,
04072022_TNG1957_Melikhovskaya-4351772-4354259,TNG1957,4351.772,4354.259,audio_files/04072022_TNG1957_Melikhovskaya-4351772-4354259.wav,don_rnd,"Блядь, дура, в восемнадцать лет старшая, вышла замуж. ",,
04072022_TNG1957_Melikhovskaya-4354338-4356012,TNG1957,4354.338,4356.012,audio_files/04072022_TNG1957_Melikhovskaya-4354338-4356012.wav,don_rnd,Нихрена ничего не видала. ,,
04072022_TNG1957_Melikhovskaya-4356652-4358372,TNG1957,4356.652,4358.372,audio_files/04072022_TNG1957_Melikhovskaya-4356652-4358372.wav,don_rnd,Вот дитю сравнялось десять лет. ,,
04072022_TNG1957_Melikhovskaya-4359333-4363199,TNG1957,4359.333,4363.199,audio_files/04072022_TNG1957_Melikhovskaya-4359333-4363199.wav,don_rnd,"А у него любовница была. Он ребенка на свою сторону перетащил, развелись и все. ",,
04072022_TNG1957_Melikhovskaya-4363199-4364419,TNG1957,4363.199,4364.419,audio_files/04072022_TNG1957_Melikhovskaya-4363199-4364419.wav,don_rnd,Все нервы вымотал. ,,
04072022_TNG1957_Melikhovskaya-4364439-4365852,TNG1957,4364.439,4365.852,audio_files/04072022_TNG1957_Melikhovskaya-4364439-4365852.wav,don_rnd,Вся жизнь пошла насмарку. ,,
04072022_TNG1957_Melikhovskaya-4365355-4365862,Interviewer1,4365.355,4365.862,audio_files/04072022_TNG1957_Melikhovskaya-4365355-4365862.wav,standart,Угу. ,,
04072022_TNG1957_Melikhovskaya-4366005-4366505,Interviewer1,4366.005,4366.505,audio_files/04072022_TNG1957_Melikhovskaya-4366005-4366505.wav,standart,Угу. ,,
04072022_TNG1957_Melikhovskaya-4366018-4368658,TNG1957,4366.018,4368.658,audio_files/04072022_TNG1957_Melikhovskaya-4366018-4368658.wav,don_rnd,"Она-то потом, конечно, сошлась, но. ",,
04072022_TNG1957_Melikhovskaya-4368688-4371741,TNG1957,4368.688,4371.741,audio_files/04072022_TNG1957_Melikhovskaya-4368688-4371741.wav,don_rnd,"Не такой, и родила ребенка, это, в общем. ",,
04072022_TNG1957_Melikhovskaya-4372455-4375995,TNG1957,4372.455,4375.995,audio_files/04072022_TNG1957_Melikhovskaya-4372455-4375995.wav,don_rnd,"Это все, девочки, как повезет, даже не в этом дело, я ж вам говорю. ",,
04072022_TNG1957_Melikhovskaya-4372575-4373002,Interviewer1,4372.575,4373.002,audio_files/04072022_TNG1957_Melikhovskaya-4372575-4373002.wav,standart,А вот... ,,
04072022_TNG1957_Melikhovskaya-4373678-4374445,Interviewer1,4373.678,4374.445,audio_files/04072022_TNG1957_Melikhovskaya-4373678-4374445.wav,standart,Угу. ,,
04072022_TNG1957_Melikhovskaya-4376006-4376619,Interviewer1,4376.006,4376.619,audio_files/04072022_TNG1957_Melikhovskaya-4376006-4376619.wav,standart,Ну да. ,,
04072022_TNG1957_Melikhovskaya-4376947-4382913,Interviewer1,4376.947,4382.913,audio_files/04072022_TNG1957_Melikhovskaya-4376947-4382913.wav,standart,"Только вот из самого села мог=, ну, из села, из станицы могли брать или еще из соседних,
         может, еще [нрзб]. ",,
04072022_TNG1957_Melikhovskaya-4382733-4385659,TNG1957,4382.733,4385.659,audio_files/04072022_TNG1957_Melikhovskaya-4382733-4385659.wav,don_rnd,"За соседнюю брали, со всех, но. ",,
04072022_TNG1957_Melikhovskaya-4382742-4383862,Interviewer2,4382.742,4383.862,audio_files/04072022_TNG1957_Melikhovskaya-4382742-4383862.wav,standart,[нрзб]. ,,
04072022_TNG1957_Melikhovskaya-4385006-4385633,Interviewer1,4385.006,4385.633,audio_files/04072022_TNG1957_Melikhovskaya-4385006-4385633.wav,standart,Да? ,,
04072022_TNG1957_Melikhovskaya-4385933-4388206,TNG1957,4385.933,4388.206,audio_files/04072022_TNG1957_Melikhovskaya-4385933-4388206.wav,don_rnd,Когда я своего мужа привезла знакомиться. ,,
